5508,malleable,"adj.有延展性的,可锻的",['mæliəbl]
5509,mallet,"n.木槌,球棍,棒",['mælit]
5510,malnutrition,"n.营养失调,营养不良",['mælnjuː'triʃən]
5511,malodorous,adj.有恶臭的,[mæ'ləudərəs]
5512,mammal,n.哺乳动物,['mæml]
5513,mammoth,"n.长毛象,庞然大物adj.长毛象似的,巨大的",['mæməθ]
5514,mandate,"n.命令,指令,要求v.委任统治",['mændeit]
5515,mandatory,"adj.命令的,托管的",['mændə'təuri]
5516,maneuver,"n.演习,调遣,策略v.调遣,演习,用计",[mə'nuːvə]
5517,mania,"n.狂躁,热衷,狂热",['meinjə]
5518,maniacal,adj.发狂的,[mə'naiəkl]
5519,manic,adj.狂躁的n.躁狂者,['meinik]
5520,manicure,"n.修指甲术,修指甲,指甲修饰师v.修指甲,修剪",['mænikjuə]
5521,manifest,"n.载货单,运货单,旅客名单adj.显然的v.显示,出现",['mænifest]
5522,manifestation,"n.显示,证明,示威运动",['mænifes'teiʃən]
5523,manifesto,"n.宣言,声明",[mæni'festəu]
5524,manipulate,"vt.操纵,利用,假造,应付",[mə'nipjuleit]
5525,manipulation,n.处理,[mənipju'leiʃən]
5526,manipulative,"adj.用手处理的,巧妙处理的,纂的",[mə'nipjulətiv]
5527,manipulator,n.机械手,[mə'nipjuleitə]
5528,manliness,"n.男子气概,雄赳赳,勇敢",['mænlinis]
5529,manner,"n.样子,礼貌,风格",['mænə]
5530,mannered,"adj.守规矩的,矫饰的",['mænəd]
5531,mannerism,"n.过分固守独特形式,怪癖",['mænərizm]
5532,manorial,adj.庄园的,[mə'nɔːriəl]
5533,mansion,"n.大厦,邸",['mænʃən]
5534,mantle,"n.斗篷,覆罩之物vt.罩住,覆盖vi.覆盖,脸红",['mæntl]
5535,manual,"n.手册,指南adj.手的,手动的,人工的",['mænjuəl]
5536,manufacture,"n.产品,制造vt.制造,假造",['mænju'fæktʃə]
5537,manufacturer,"n.制造业者,厂商",['mænju'fæktʃərə]
5538,manure,"n.肥料,粪肥v.施肥于",[mə'njuə]
5539,manuscript,"n.手稿,原稿,底稿adj.手写的",['mænjuskript]
5540,maraud,"vi./n.劫掠,掠夺,袭击",[mə'rɔːd]
5541,marauder,n.掠夺者；抢劫者；猛虎,[mə'rɔːdə]
5542,marble,"n.大理石,雕刻品adj.冷酷无情的,坚硬的",['maːbl]
5543,marcel,"n.波形卷发v.把…烫成波浪形,烫发",[mαː'sel]
5544,margin,"n.页边的空白,边缘vt.加边于,加旁注于",['maːdʒin]
5545,marginal,"adj.边缘的,末端的,有旁注的",['maːdʒinəl]
5546,marina,"n.散步道,码头",[mə'rinə]
5547,marine,"n.舰队,水兵,海运业adj.海的,海产的",[mə'riːn]
5548,mariner,n.水手,['mærinə]
5549,marital,"adj.丈夫的,婚姻的,夫妇间的",['mæritl]
5550,maritime,"adj.海的,海上的,海员的,沿海的",['mæritaim]
5551,markedly,"adv.显著地,醒目地,明显地",['mαːkidli]
5552,marquee,"n.大帐篷,华盖n.选取框",[mαː'kiː]
5553,marrow,"n.髓,骨髓,配偶,活力,精华",['mærəu]
5554,marsh,"n.沼泽,湿地adj.沼泽的",[maːʃ]
5555,marsupial,"n.有袋类adj.袋的,袋状的",[mαː'sjuːpiəl]
5556,martial,"adj.军事的,尚武的,威武的",['maːʃəl]
5557,martinet,"n.规律严肃的人,严格的人",['maːti'net]
5558,marvel,"n.奇异的事物,罕见的例子vt./vi.惊异",['maːvəl]
5559,marvelous,"adj.令人惊异的,了不起的,不平常的",['maːviləs]
5560,masculine,"n.阳性,男性adj.男性的,阳性的,有丈夫气的",['maːskjulin]
5561,masculinity,"n.男子气,刚毅,大丈夫气概",[mæskju'liniti]
5562,masochist,"n.被虐待狂,受虐待者",['mæzəkist]
5563,masonry,"n.石工,泥瓦匠,石工技术",['meisnri]
5564,massive,"adj.大而重的,宽大的,宏伟的",['mæsiv]
5565,mast,"n.桅,桅杆,杆vt.装桅杆于",[maːst]
5566,masterful,"adj.傲慢的,主人派头的,能干的",['mαːstəful]
5567,masterpiece,"n.杰作,名著",['maːstəpiːs]
5568,mastery,"n.征服,统治权,精通,掌握",['maːstəri]
5569,mastodon,n.乳齿象,['mæstədəun]
5570,matchless,"adj.无敌的,无比的",['mætʃlis]
5571,mate,"n.配偶,对手v.使配对,使一致,结伴",[meit]
5572,material,"n.材料,物资,资料,布料,素材adj.物质的",[mə'tiəriəl]
5573,materialism,n.唯物主义,[mə'tiəriəlizəm]
5574,materialist,n.唯物主义者,[mə'tiəriəlist]
5575,materialistic,"adj.唯物论的,唯物主义的",[mətiəriə'listik]
5576,materiality,"n.实质性,具体性,有形",[mətiəri'æliti]
5577,maternal,"adj.母亲的,母系的,母方的",[mə'təːnl]
5578,mathematician,n.数学家,[mæθəmə'tiʃən]
5579,matriarch,"n.女家长,女族长",['meitriaːk]
5580,matriculate,"vt.准许入学,录取vi.入学n.获准入学者",[mə'trikjuleit]
5581,maturation,"n.化脓,成熟",[mætʃu'reiʃən]
5582,maturity,"n.成熟,完备,到期",[mə'tjuəriti]
5583,maudlin,"adj.容易流泪的,感伤的n.易流泪",['mɔːdlin]
5584,maul,"n.大槌vt.打伤,虐打,粗暴对待",[mɔl]
5585,maverick,"n.未烙饲主印记的小牛,不服从的人v.迷路",['mævərik]
5586,mawkish,"adj.气味不佳的,令人作呕的,感伤的",['mɔːkiʃ]
5587,maxim,"n.格言,座右铭",['mæksim]
5588,maximize,"vt.取…最大值,最佳化,最大化",['mæksimaiz]
5589,mayor,n.市长,['mεə]
5590,maze,"n.迷宫,迷惘vt.使迷惘,使混乱",[meiz]
5591,meadow,"n.草地,牧场",['medəu]
5592,meager,"adj.贫乏的,不毛的,瘦的",['miːgə]
5593,meander,"n.河流的曲折,漫步vi.缓慢地流动,漫谈",[mi'ændə]
5594,meaningful,adj.意味深长的,['miːniŋful]
5595,measles,"n.麻疹,风疹,包虫病,痧子",['miːzlz]
5596,measurement,"n.尺寸n.度量,度量单位",['meʒəmənt]
5597,mechanic,"n.机械工,技工adj.手工的",[mi'kænik]
5598,mechanical,"adj.机械的,机械性的,力学的",[mi'kænikəl]
5599,mechanism,"n.机械,机构,技巧,机理,结构",['mekənizəm]
5600,mechanization,"n.机械化,机动化",['mekənai'zeiʃən]
5601,mechanize,"vt.使机械化,用机械装置,机动化",['mekənaiz]
5602,medallion,"n.大奖章,圆形浮雕,圆形装饰",[mi'dæljən]
5603,meddle,"v.干涉,干预,乱搞",['medl]
5604,meddler,"n.爱管闲事的人,干涉者",['medlə]
5605,meddlesome,"adj.爱管闲事的,好干涉的",['medlsəm]
5606,media,n.媒体,['miːdiə]
5607,median,"adj.中央的,中间的,正中的n.中动脉,中值",['miːdiən]
5608,mediate,"adj.居间的,间接的vt.斡旋,调停vi.调解",['midieit]
5609,mediator,"n.调停者,仲裁人,基督",['miːdieitə]
5610,medic,"n.苜蓿属植物,医师,医学生",['medik]
5611,medication,"n.药物治疗,药物处理,医药",[medi'keiʃən]
5612,medicinal,"adj.医学的,药的,有益的",[me'disinl]
5613,medieval,"adj.中古的,中世纪的",['medi'iːvəl]
5614,mediocre,"adj.不好不坏的,通常,平凡的",['midi'əukə]
5615,mediocrity,"n.平常,平庸之才",[miːdi'ɔkriti]
5616,meditate,"vt.想,考虑,计划vi.沉思,反省",['mediteit]
5617,meditation,"n.沉思,冥想",['medi'teiʃən]
5618,meditative,"adj.默想的,耽于默想的,冥想的",['mediteitiv]
5619,medium,"n.媒体,方法,媒介adj.半生熟的n.媒体",['miːdjəm]
5620,medley,"n.混合,混杂adj.混合的,拼凑的",['medli]
5621,meek,"adj.温顺的,谦恭的",[miːk]
5622,mega,"n.兆,百万,十进制数的百万",['megə]
5623,melancholy,"n.忧郁,悲哀,愁思adj.忧郁的,使人悲伤的",['melənkəli]
5624,melee,"n.互殴,乱斗,混战",[me'lei]
5625,mellifluous,"adj.<声音/音乐等>流畅的,甜美的",[me'lifluəs]
5626,mellow,"adj.成熟的,醇的,熟练的",['meləu]
5627,melodic,"adj.有旋律的,调子美妙的",[mə'lɔdik]
5628,melodious,"adj.旋律美妙的,调子优美的,音乐性的",[mi'ləudiəs]
5629,melodrama,"n.音乐剧,通俗剧,戏剧似的事件",['melədrɔmə]
5630,melodramatic,"adj.通俗剧风格的,戏剧似的,甚为感伤的",[melədrə'mætik]
5631,melody,"n.曲子,美的音乐,曲调",['melədi]
5632,melt,"n.熔化,熔化物,溶解v.(使)熔化,(使)溶解",[melt]
5633,membrane,"n.薄膜,膜皮,羊皮纸",['membrein]
5634,memento,"n.纪念物,遗物,令人回忆的东西",[mi'mentəu]
5635,memo,n.备忘录,['meməu]
5636,memoir,"n.传记,实录,自传,回忆录,追思录",['memwaː]
5637,memorabilia,n.大事记,[memərə'biliə]
5638,memorable,"adj.值得纪念的,难忘的",['memərəbl]
5639,memorandum,"n.备忘录,便笺,买卖契约书",[memə'rændəm]
5640,memorial,"n.纪念物,请愿书adj.纪念的,记忆的",[mi'mɔːriəl]
5641,memorialize,"vt.建议,提出请愿书,纪念",[mi'mɔːriəlaiz]
5642,memorization,"n.凭记忆,暗记",[memə'rizeiʃən]
5643,menace,"n.威胁,胁迫vt.威吓,胁迫",['menəs]
5644,menagerie,"n.动物园,动物展览",[mi'nædʒəri]
5645,mendacious,"adj.虚假的,说谎的",[men'deiʃəs]
5646,mendacity,"n.虚伪,谎话,说谎癖",[men'dæsiti]
5647,mendicancy,"n.乞丐生活,乞讨,托钵",['mendikənsi]
5648,mendicant,"adj.行乞的,托钵的,化缘的n.乞丐,乞讨",['mendikənt]
5649,menial,"adj.适合仆人做的,卑微的n.仆人",['miniəl]
5650,mental,"adj.心智的,精神病的,心理的n.精神病",['mentl]
5651,mentality,"n.精神力,智力,头脑作用,思想",[men'tæliti]
5652,mentor,"n.良师益友,私人教师",['mεntə]
5653,mercantile,"adj.商业的,商人的",['məːkəntail]
5654,mercenary,"n.雇来的人,佣兵adj.为钱而工作的,被雇的",['məːsinəri]
5655,merchandise,"n.商品,存货vt.交易,买卖",['məːtʃəndaiz]
5656,merchant,"n.商人,店主adj.商业的,商人的",['məːtʃənt]
5657,mercury,"n.水银,汞,使者,墨丘利神",['məːkjuri]
5658,mere,"n.池塘adj.仅仅的,只不过的",[miə]
5659,merely,adv.只不过，只是,['miəli]
5660,merge,"vt.使合并,使消失,吞没vi.合并",[məːdʒ]
5661,merger,"n.合并,归并",[məːdʒə]
5662,merit,"n.优点,功绩,真相,功过,价值v.值得,应受",['merit]
5663,mermaid,"n.美人鱼,善泳的女子",['məːmeid]
5664,merriment,"n.欢喜,嬉戏",['merimənt]
5665,merrymaking,n.作乐,"['meri,meikiŋ]"
5666,mesmerize,"vt.施催眠术,迷住,迷惑",['mesməraiz]
5667,mess,"n.食堂,伙食,用膳,一份食品,困境",[mes]
5668,metabolic,"adj.变化的,变形的,新陈代谢的",[metə'bɔlik]
5669,metabolism,"n.新陈代谢,变形",[mə'tæblizəm]
5670,metamorphose,"vt.使变形,使变态,使变成vi.变形,变质",[metə'mɔːfəuz]
5671,metamorphosis,"n.蜕变,变质,变形",['metə'mɔːfəsis]
5672,metaphor,"n.隐喻,暗喻",['metəfə]
5673,metaphorically,"adv.用隐喻,比喻地",[['metəfərikəli]
5674,metaphysical,"adj.形而上学的,纯粹哲学的,抽象的",[metə'fizikl]
5675,meteor,"n.流星,大气现象",['miːtjə]
5676,meteorite,n.陨星,['miːtjərait]
5677,meteorologist,n.气象学者,['miːtiə'rɔlədʒist]
5678,meteorology,"n.气象学,气象状态",[miːtjə'rɔlədʒi]
5679,methane,"n.甲烷,沼气",['meθein]
5680,methodical,"adj.有方法的,有系统的",[mə'θɔdikl]
5681,methodology,"n.方法学,方法论",[meθə'dɔlədʒi]
5682,meticulous,"adj.一丝不苟的,精确的,过细的",[mə'tikjuləs]
5683,metis,n.混血儿,[mei'tiːs]
5684,metropolis,"n.大都市,重要中心,首府",[mi'trɔpəlis]
5685,metropolitan,n.大都市的居民adj.大都市的,['metrə'pɔlitən]
5686,mettle,"n.气质,性格,勇气",['metl]
5687,miasma,"n.毒气,沼气",[mi'æzmə]
5688,microbe,"n.微生物,细菌",['maikrəub]
5689,microcosm,"n.小宇宙,小世界,人类",['maikrəukɔzm]
5690,microorganism,"n.微生物,微小动植物",[maikrəu'ɔːgənizm]
5691,microscopic,"adj.⑴显微镜的⑵极微细的,极微的",['maikrə'skɔpik]
5692,microsurgery,n.显微外科手术,['maikrəu'səːdʒəri]
5693,microwave,n.微波,['maikrəweiv]
5694,midair,n.半空中,[mid'εə]
5695,midst,n.中间prep.在…中间,['midst]
5696,miff,"n.小争执,微怒v.使恼怒v.恼羞成怒",[mif]
5697,mighty,"n.有势力的人adj.有势力的,强大的adv.很,极",['maiti]
5698,migrant,"n.候鸟,移居者",['maigrənt]
5699,migrate,"vi.移动,随季节而移居vt.使移居",[mai'greit]
5700,migration,"n.移民,移往,移动",[mai'greiʃən]
5701,migratory,"adj.迁移的,流浪的",['maigrətəri]
5702,mildly,"adv.柔和地,和善地,谨慎地",['maildli]
5703,mileage,n.里数,['mailidʒ]
5704,milestone,"n.里程碑,里程石,一里程标",['mailstəun]
5705,militant,"adj.好战的,积极从事或支持使用武力的",['militənt]
5706,military,"n.军队adj.军事的,军人的,好战的",['militəri]
5707,milky,"adj.乳状的,乳白色的,柔和的",['milki]
5708,milldam,n.水闸,['mildæm]
5709,millennium,"n.太平盛世,一千年",[mi'leniəm]
5710,mime,"n.哑剧,笑剧,滑稽戏v.摸拟表演",[maim]
5711,mimetic,adj.⑴模仿的⑵[生物]拟态的,[mi'metik]
5712,mimic,"adj.模仿的,假装的n.模仿者,小丑vt.模仿,摹拟",['mimik]
5713,mimicry,n.模仿,['mimikri]
5714,mince,"n.切碎物vt.切碎,矫揉造作地说vi.装腔作势",[mins]
5715,mindful,"adj.深切注意的,留神的,留心的",['maidful]
5716,mindless,"adj.不小心的,不留神的,不顾虑的",['maindlis]
5717,mineral,"n.矿物,无机物,苏打水adj.矿物的,似矿物的",['minərəl]
5718,mingle,v.(使)混合,['miŋgl]
5719,miniature,"adj.微型的,小规模的n.缩图,微型画",['minjətʃə]
5720,miniaturist,n.微图画家,['miniətʃərist]
5721,minimal,"adj.最小的,极微的,最小限度的",['miniml]
5722,minimalism,n.⑴极简派艺术⑵极简派艺术风格,['miniməlizəm]
5723,minimalist,n.最低限要求者,['minəməlist]
5724,minimize,"vt.将…减到最少,小看，极度轻视",['minimaiz]
5725,ministry,"n.部,内阁,服务",['ministri]
5726,minor,"n.未成年人,副修科目adj.未成年的v.辅修",['mainə]
5727,minority,"n.少数,未成年,少数民族adj.少数的",[mai'nɔriti]
5728,minuscule,"n.草写小字,小写字adj.小写字的",[mi'nʌskjul]
5729,minutely,"adv.详细地,精密地,每分钟地adj.每分钟的",[mai'njuːtli]
5730,minuteness,"n.微小,微细,绵密",[mai'njuːtnis]
5731,minutia,"n.细节,细目,琐事",[mai'njuːʃiə]
5732,miraculous,"adj.奇迹的,不可思议的",[mi'rækjuləs]
5733,mirage,"n.海市蜃楼,雾气,妄想",['mirαːʒ]
5734,mire,"n.泥沼,泥泞vt.使陷入困境vi.掉进泥坑",['maiə]
5735,mirth,"n.欢笑,欢乐,愉快",[məːθ]
5736,miry,"adj.泥泞的,尽是泥的,脏的",['mairi]
5737,misanthrope,"n.厌恶人类的人,不愿与人来往者",['mizənθrəup]
5738,misapplication,"n.误用,滥用",['misæpli'keiʃən]
5739,misapprehension,"n.误会,误解",['misæpri'henʃən]
5740,misbehave,"v.(使)行为无礼貌,(使)行为不端",['misbi'heiv]
5741,miscalculation,"n.错误的计算[估计,判断]",['mis'kjulkju'leiʃən]
5742,miscellaneous,"adj.各种的,多方面的",['misi'leinjəs]
5743,miscellany,"n.杂集,杂录,混杂",[mi'seləni]
5744,mischance,"n.不幸,灾难",[mis'tʃæns]
5745,mischief,"n.损害,伤害,淘气,恶作剧,灾祸",['mistʃif]
5746,mischievous,"adj.淘气的,有害的,恶作剧的,胡搅的",['mistʃivəs]
5747,misconception,n.误解,['miskən'sepʃən]
5748,misconstrue,"vt.误解,曲解",['miskən'struː]
5749,miscreant,"adj.邪恶的,邪道的,异端的n.恶棍,异端",['miskriənt]
5750,misdeed,"n.罪行,犯罪",['mis'diːd]
5751,misdemeanor,"n.(C)⑴不轨的行为,行为失检⑵轻罪",['misdi'miːnə]
5752,miser,"n.守财奴,吝啬鬼,凿井机",['maizə]
5753,miserable,"adj.悲惨的,穷困的,不幸的",['mizərəbl]
5754,miserably,"adv.非常不幸地,可哀地,贫困地",['mizərəbli]
5755,miserly,"adj.吝啬的,贪婪的",['maizəli]
5756,misery,"n.悲惨,不幸,穷困",['mizəri]
5757,misfortune,"n.不幸,灾祸,坏运气",[mis'fɔːtʃən]
5758,misgive,vi.疑虑vt.使怀疑,[mis'giv]
5759,misguide,vt.误导,[mis'gaid]
5760,mishandle,"vt.虐待,胡乱处理",['mis'hændl]
5761,mishap,"n.不幸之事,灾祸,厄运",[mis'hæp]
5762,misinform,vt.告诉错误的消息,['misin'fɔːm]
5763,misinterpret,vt.曲解,['misin'təːprit]
5764,misinterpretation,n.误解;误释,['misin`təːpri'teiʃən]
5765,misnomer,n.用词不当,['mis'nəumə]
5766,misplace,vt.放错地方,['mis'pleis]
5767,misrepresent,"vt.误传,不称职地代表",['misrepri'zent]
5768,mission,"n.任务,代表团,使命,传教团v.派遣",['miʃən]
5769,missionary,"n.传教士,负有任务者,工作人员adj.传教的",['miʃənəri]
5770,missive,"n.公文,书信adj.送出的",['misiv]
5771,misstate,"v.说错,作虚伪叙述",[mis'steit]
5772,mistakenly,"adv.错误地,误解地",[mi'steikənli]
5773,mistreat,v.虐待,[mis'triːt]
5774,mistrust,"n.不信任,疑惑vt.不信任,疑惑",[mis'trʌst]
5775,misty,"adj.有雾的,模糊的,含糊的",['misti]
5776,mite,"n.尽绵薄的捐献,细微,微少,螨",[mait]
5777,mitigate,"v.镇静,缓和,减轻",['mitigeit]
5778,mitigator,n.缓和者,['mitigeitə]
5779,mnemonic,"adj.记忆的,助记的n.助记符",[niː'mɔnik]
5780,moan,"n.呻吟,悲叹vt./vi.呻吟,抱怨,诉冤,呻吟着说",[məun]
5781,mob,"n.暴民,民众,暴徒v.乱挤,围攻v.聚众生事",[mɔb]
5782,mobility,"n.可动性,变动性,情感不定",[məu'biliti]
5783,mobilization,"n.动员,运用,流通",[məubilai'zeiʃən]
5784,mock,"n.嘲笑,戏弄,模仿adj.假的,伪造的vt.嘲弄,模仿",[mɔk]
5785,mockery,"n.嘲弄,笑柄,蔑视",['mɔkəri]
5786,modem,n.调制解调器,['məudem]
5787,moderate,"adj.适度的,稳健的,节制的vt.使稳定,使缓和",['mɔdərit]
5788,moderately,"adv.适当地,适度地,中庸地",['mɔdəritli]
5789,moderation,"n.缓和,适度,温和",['mɔdə'reiʃən]
5790,moderator,"n.主席,会议主持人,仲裁人",['mɔdəreitə]
5791,modernist,"n.现代主义者,现代人,近代主义者",['mɔdənist]
5792,modernization,n.现代化,[mɔdənai'zeiʃən]
5793,modest,"adj.谦逊的,羞怯的,端庄的,适度的",['mɔdist]
5794,modestly,"adv.谨慎地,适当地",['mɔdistli]
5795,modesty,"n.谦逊,质朴,羞怯",['mɔdisti]
5796,modicum,n.少量,['mɔdikəm]
5797,modification,"n.修正,修饰,修改",['mɔdifi'keiʃən]
5798,modify,"vt.修正,变更,减轻,缓和,修饰vi.修改",['mɔdifai]
5799,moisten,vt.弄湿vi.变潮湿,['mɔisn]
5800,moisture,"n.湿气,水分,降雨",['mɔistʃə]
5801,mold,"n.模子,雏形,霉v.形成,塑造,发霉",[məuld]
5802,molder,"vi.腐朽,崩坏vt.使腐朽n.造模者,铸模工",['məuldə]
5803,molecular,"adj.分子的,由分子组成的",[məu'lekjulə]
5804,molecule,"n.分子,些微",['mɔlikjuːl]
5805,mollify,"vt.平息,缓和,减轻,使镇静",['mɔlifai]
5806,mollusk,"n.亦作mollusc,软体动物",['mɔləsk]
5807,molt,"n.换毛,脱皮,换毛期vt./vi.脱毛,换毛",[məult]
5808,momentarily,"adv.暂时地,立刻,随时地",['məuməntərili]
5809,momentary,"adj.瞬间的,刹那间的",['məuməntəri]
5810,momentous,"adj.重大的,重要的",[məu'mentəs]
5811,momentum,"n.动力,要素",[məu'mentəm]
5812,monarch,"n.帝王,统治者,元首",['mɔnək]
5813,monarchy,"n.君主政体,君主国,君主政治",[mɔnəki]
5814,monastery,"n.修道院,僧侣",['mɔnəstri]
5815,monastic,"adj.修道院的,修道生活的,禁欲的",[mə'næstik]
5816,monetary,"adj.货币的,金钱的",['mʌnitəri]
5817,monk,"n.修道士,僧侣,和尚",[mʌŋk]
5818,monochromatic,"adj.单色的,一色的",[mɔnəkrə'mætik]
5819,monolith,"n.巨型独石,大独石碑",['mɔnəuliθ]
5820,monolithic,"adj.独石的,完全统一的,整体的",[mɔnəu'liθik]
5821,monologue,"n.独白,独角戏",['mɔnəlɔg]
5822,monopolize,"vt.独占,垄断",[mə'nɔpəlaiz]
5823,monopoly,"n.垄断,专卖权,独占事业",[mə'nɔpəli]
5824,monosyllabic,"adj.一音节的,单音节的",[mɔnəsə'læbik]
5825,monotonous,"adj.单调的,无变化的",[mə'nɔtənəs]
5826,monotony,"n.单调,干燥,无味",[mə'nɔtəni]
5827,monstrosity,"n.畸形,奇怪,怪异",[mɔns'trɔsiti]
5828,monstrous,"adj.巨大的,畸形的,怪异的",['mɔnstrəs]
5829,montage,"n.混成画,拼集的照片,蒙太奇",[mɔn'tαːʒ]
5830,monumental,"adj.纪念碑的,作为纪念的,不朽的",['mɔnju'mentl]
5831,moodily,"adv.心情不稳地,易生气地,闷闷不乐地",['mudili]
5832,moodiness,n.喜怒无常;心情不稳;闷闷不乐;忧郁,['mudinis]
5833,moody,"adj.心情不稳的,易怒的,喜怒无常的",['muːdi]
5834,moonlit,adj.月光照耀的,['munlit]
5835,moral,"n.道德,品行,寓意adj.道德的,良心的",['mɔrəl]
5836,morale,"n.士气,民心",[mɔ'raːl]
5837,moralist,"n.道德家,道学者,伦理学者",['mαːəlist]
5838,moralistic,"adj.道学的,教训的,道德主义的",[mαːə'listik]
5839,morality,"n.道德,教训,品行",[mə'ræliti]
5840,morally,"adv.道德上,德性上,有道德地",['mɔrəli]
5841,morbid,"adj.不健全的,病态的,疾病的,可怕的",['mɔːbid]
5842,morose,"adj.郁闷的,乖僻的",[mə'rəus]
5843,morpheme,"n.形态素,词素",['mɔːfiːm]
5844,morphology,"n.形态学,语形论,形态论",[mɔː'fɔlədʒi]
5845,mortal,"n.凡人,人类,人类的,临终的",['mɔːtl]
5846,mortality,"n.必死的命运,死亡数目,死亡率",[mɔː'tæliti]
5847,mortar,"n.臼,研钵,灰泥v.用灰泥涂抹,用灰泥结合",['mɔːtə]
5848,mortgage,"n.抵押,义务,精神负担v.抵押,献身于",['mɔːgidʒ]
5849,mortician,n.殡仪业者,[mɔː'tiʃən]
5850,mortify,"vt.抑制,苦修,使悔恨,使受辱vi.禁欲,苦修",['mɔːtifai]
5851,mosquito,n.蚊子,[məs'kiːtəu]
5852,mote,"n.尘埃,微粒",[məut]
5853,motel,n.汽车旅馆,[məu'tel]
5854,motif,"n.主题,意念,动机,基本花纹",[məu'tiːf]
5855,motion,"n.移动,手势,动作,提议,请求vt.打手势",['məuʃən]
5856,motivate,"vt.给予动机,刺激,促动",['məutiveit]
5857,motivation,"n.动机,刺激,推动",['məuti'veiʃən]
5858,motivator,"n.操纵机构,操纵面,激励手段,舵",['məutiveitə]
5859,motive,"n.动机,目的,主题,发动力adj.运动的,成为动机的",['məutiv]
5860,motley,"adj.杂色的,斑杂的n.杂色,小丑",['mɔtli]
5861,motorist,"n.乘汽车者,常坐汽车的人",['məutərist]
5862,mottle,"vt.使成杂色n.杂色,斑点",['mɔtl]
5863,motto,"n.箴言,座右铭,标语",['mɔtəu]
5864,mount,"n.乘用马v.乘马,爬上,增长,上演,设置",[maunt]
5865,mourn,"v.哀悼,忧伤,服丧",[mɔːn]
5866,mournful,"adj.悲恸的,悲哀的,令人惋惜的",['mɔːnful]
5867,mournfully,adv.悲哀地,['mɔːnfuli]
5868,mow,"n.草堆,皱眉,怪脸v.割草,扫射,做鬼脸",[məu]
5869,muck,"n.垃圾,肥料vt.施肥,弄脏,弄糟",[mʌk]
5870,muckraker,n.探听丑闻的人,['mʌkreikə]
5871,muddle,"vt.混合,使微醉n.困惑,混浊状态",['mʌdl]
5872,muffle,"n.低沉的声音,消音器,头巾,围巾,上唇vt.抑制",['mʌfl]
5873,muggy,adj.闷热的,['mʌgi]
5874,mule,"n.骡,倔强之人",[mjuːl]
5875,multifaceted,adj.⑴有多面的⑵多方面的⑶多才多艺的,['mʌlti'fæsitid]
5876,multifarious,"adj.多种的,各种各样的,繁杂的",[mʌltə'fεəriəs]
5877,multilingual,adj.使用多种与语言的,['mʌlti'liŋgwəl]
5878,multiple,"n.倍数,并联adj.多样的,复合的,复杂的",['mʌltipl]
5879,multiplicity,"n.多数,重复,多样",[mʌlti'plisiti]
5880,multiply,"vt./vi.繁殖,乘,增加",['mʌltiplai]
5881,multistory,adj.多层的,['mʌlti`stɔːri]
5882,multitude,"n.多数,群众",['mʌltitjuːd]
5883,multivitamin,adj.多种维他命的n.多种维他命剂,[mʌlti'vaitəmin]
5884,mundane,"adj.现世的,世俗的,宇宙的",['mʌndein]
5885,municipal,"adj.市政的,自治区的,内政的",[mjuː'nisipəl]
5886,municipality,"n.自治区,市当局,全市民",[mjuː'nisi'pæliti]
5887,munificence,"n.宽宏大量,慷慨给予",[mjuː'nifisns]
5888,munition,n.军需品vt.供给军需品,[mjuː'niʃən]
5889,munity,n.易感性,[mjuː'niti]
5890,mural,"adj.壁的,壁上的,壁似的n.壁画",['mjurəl]
5891,murky,"adj.黑暗的,阴沉的,笼罩的",['məːki]
5892,murmur,"n.低语,低声的怨言v.低语,低声而言v.低声说",['məːmə]
5893,muscular,"adj.强壮的,肌肉发达的,有力的",['mʌskjulə]
5894,musculature,n.肌肉组织,['mʌskjulətʃə]
5895,muse,"n.沉思,冥想v.沉思,冥想,仔细端详",[mjuːz]
5896,museum,n.博物馆,[mjuː'ziəm]
5897,musicologist,n.音乐学者,[mjuːzi'kɔlədʒist]
5898,muskrat,n.麝香蔷薇,['mʌskræt]
5899,musky,"adj.麝香的,产生麝香的,麝香似的",['mʌski]
5900,muster,"n.召集,集合,样品vt.召集,集合,应召",['mʌstə]
5901,musty,"adj.发霉的,霉臭的,落伍的",['mʌsti]
5902,mutability,"n.易变性,性情不定",[mjuːtə'biliti]
5903,mutant,n.突变异种,['mjuːtənt]
5904,mutation,"n.变化,转变,元音变化",[mjuː'teiʃən]
5905,mute,"n.哑巴adj.哑的,无声的vt.减弱…的声音",[mjuːt]
5906,mutineer,"n.暴徒,反抗者v.暴动,反抗",[mjuːti'niə]
5907,mutinous,"adj.暴动的,反抗的",['mjuːtinəs]
5908,mutiny,"n.叛变,兵变v.叛变,反抗,暴动",['mjuːtini]
5909,mutual,"adj.相互的,共有的",['mjuːtjuəl]
5910,mutualism,"n.互助论,互利共生",['mjuːtʃuəlizm]
5911,myopia,n.近视,[mai'əupiə]
5912,myopic,adj.近视的,[mai'ɔpik]
5913,myriad,"n.万,无数,无数的人或物adj.无数的,种种的",['miriəd]
5914,mysterious,"adj.神秘的,难解的,不可思议的",[mis'tiəriəs]
5915,mystery,"n.秘密,神秘,奇谈",['mistəri]
5916,mystic,"adj.神秘的,奥秘的n.神秘主义者",['mistik]
5917,mystical,"adj.神秘的,奥秘的",['mistikl]
5918,mysticism,"n.神秘,神秘教,神秘论",['mistisizm]
